timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686050353553,276,Acessar Site,200,OK,Usuários Carga 1-238,text,true,,4757,119,229,229,https://www.blazedemo.com/,265,0,0
1686050353574,255,Acessar Site,200,OK,Usuários Carga 1-185,text,true,,4757,119,229,229,https://www.blazedemo.com/,244,0,0
1686050353512,317,Confirmar Reserva,200,OK,Usuários Carga 1-210,text,true,,5780,376,229,229,https://www.blazedemo.com/confirmation.php,306,0,0
1686050353671,161,Confirmar Reserva,429,Too Many Requests,Usuários Carga 1-65,text,false,,212,376,226,226,https://www.blazedemo.com/confirmation.php,161,0,0
1686050353679,158,Confirmar Reserva,429,Too Many Requests,Usuários Carga 1-123,text,false,,212,376,225,225,https://www.blazedemo.com/confirmation.php,158,0,0
1686050352158,1687,Acessar Site,200,OK,Usuários Carga 1-81,text,true,,4757,119,224,224,https://www.blazedemo.com/,1675,0,0
1686050351264,2581,Acessar Site,200,OK,Usuários Carga 1-214,text,false,"The operation lasted too long: It took 2.581 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,224,224,https://www.blazedemo.com/,2571,0,155
1686050351357,2504,Escolher Origem e Destino,200,OK,Usuários Carga 1-177,text,false,"The operation lasted too long: It took 2.504 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,222,222,https://www.blazedemo.com/reserve.php,2485,0,0
1686050353607,256,Acessar Site,200,OK,Usuários Carga 1-58,text,true,,4757,119,221,221,https://www.blazedemo.com/,245,0,0
1686050353710,158,Escolher Origem e Destino,429,Too Many Requests,Usuários Carga 1-245,text,false,,212,214,220,220,https://www.blazedemo.com/reserve.php,158,0,0
1686050353527,343,Confirmar Reserva,200,OK,Usuários Carga 1-233,text,true,,5780,376,219,219,https://www.blazedemo.com/confirmation.php,332,0,0
1686050353545,329,Escolher Origem e Destino,200,OK,Usuários Carga 1-219,text,true,,7245,214,218,218,https://www.blazedemo.com/reserve.php,309,0,0
1686050353358,531,Confirmar Reserva,200,OK,Usuários Carga 1-41,text,true,,5780,376,217,217,https://www.blazedemo.com/confirmation.php,518,0,0
1686050353479,410,Escolher o Voo,200,OK,Usuários Carga 1-240,text,true,,6719,267,216,216,https://www.blazedemo.com/purchase.php,399,0,0
1686050353516,375,Confirmar Reserva,200,OK,Usuários Carga 1-221,text,true,,5780,376,215,215,https://www.blazedemo.com/confirmation.php,364,0,0
1686050353609,284,Escolher Origem e Destino,200,OK,Usuários Carga 1-51,text,true,,7245,214,214,214,https://www.blazedemo.com/reserve.php,263,0,0
1686050353360,535,Confirmar Reserva,200,OK,Usuários Carga 1-59,text,true,,5780,376,213,213,https://www.blazedemo.com/confirmation.php,522,0,0
1686050353607,288,Escolher Origem e Destino,200,OK,Usuários Carga 1-206,text,true,,7245,214,213,213,https://www.blazedemo.com/reserve.php,267,0,0
1686050353631,264,Escolher Origem e Destino,200,OK,Usuários Carga 1-79,text,true,,7245,214,213,213,https://www.blazedemo.com/reserve.php,245,0,0
1686050353620,280,Acessar Site,200,OK,Usuários Carga 1-158,text,true,,4757,119,210,210,https://www.blazedemo.com/,269,0,0
1686050353633,274,Escolher Origem e Destino,200,OK,Usuários Carga 1-31,text,true,,7245,214,209,209,https://www.blazedemo.com/reserve.php,256,0,0
1686050351244,2663,Acessar Site,200,OK,Usuários Carga 1-48,text,false,"The operation lasted too long: It took 2.663 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,209,209,https://www.blazedemo.com/,2651,0,0
1686050351814,2093,Confirmar Reserva,200,OK,Usuários Carga 1-50,text,false,"The operation lasted too long: It took 2.093 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,209,209,https://www.blazedemo.com/confirmation.php,2081,0,0
1686050353596,312,Confirmar Reserva,200,OK,Usuários Carga 1-76,text,true,,5780,376,206,206,https://www.blazedemo.com/confirmation.php,300,0,0
1686050353548,368,Escolher Origem e Destino,200,OK,Usuários Carga 1-241,text,true,,7245,214,205,205,https://www.blazedemo.com/reserve.php,347,0,0
1686050353516,400,Escolher Origem e Destino,200,OK,Usuários Carga 1-96,text,true,,7245,214,205,205,https://www.blazedemo.com/reserve.php,379,0,0
1686050353612,305,Confirmar Reserva,200,OK,Usuários Carga 1-2,text,true,,5780,376,203,203,https://www.blazedemo.com/confirmation.php,293,0,0
1686050353561,364,Escolher Origem e Destino,200,OK,Usuários Carga 1-106,text,true,,7245,214,202,202,https://www.blazedemo.com/reserve.php,344,0,0
1686050353635,292,Escolher o Voo,200,OK,Usuários Carga 1-82,text,true,,6719,267,201,201,https://www.blazedemo.com/purchase.php,281,0,0
1686050353628,316,Confirmar Reserva,200,OK,Usuários Carga 1-202,text,true,,5780,376,200,200,https://www.blazedemo.com/confirmation.php,303,0,0
1686050353645,299,Escolher o Voo,200,OK,Usuários Carga 1-248,text,true,,6719,267,200,200,https://www.blazedemo.com/purchase.php,286,0,0
1686050352202,1742,Escolher o Voo,200,OK,Usuários Carga 1-188,text,true,,6719,267,200,200,https://www.blazedemo.com/purchase.php,1729,0,0
1686050353595,364,Escolher Origem e Destino,200,OK,Usuários Carga 1-151,text,true,,7245,214,197,197,https://www.blazedemo.com/reserve.php,344,0,0
1686050353652,318,Escolher o Voo,200,OK,Usuários Carga 1-201,text,true,,6719,267,196,196,https://www.blazedemo.com/purchase.php,305,0,0
1686050353404,574,Escolher o Voo,200,OK,Usuários Carga 1-237,text,true,,6719,267,195,195,https://www.blazedemo.com/purchase.php,561,0,0
1686050353616,365,Escolher o Voo,200,OK,Usuários Carga 1-244,text,true,,6719,267,194,194,https://www.blazedemo.com/purchase.php,351,0,0
1686050351449,2550,Confirmar Reserva,200,OK,Usuários Carga 1-124,text,false,"The operation lasted too long: It took 2.550 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,193,193,https://www.blazedemo.com/confirmation.php,2538,0,0
1686050351864,2135,Escolher o Voo,200,OK,Usuários Carga 1-38,text,false,"The operation lasted too long: It took 2.135 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,193,193,https://www.blazedemo.com/purchase.php,2123,0,0
1686050353643,359,Confirmar Reserva,200,OK,Usuários Carga 1-149,text,true,,5780,376,191,191,https://www.blazedemo.com/confirmation.php,346,0,0
1686050353637,365,Confirmar Reserva,200,OK,Usuários Carga 1-220,text,true,,5780,376,191,191,https://www.blazedemo.com/confirmation.php,355,0,0
1686050353720,282,Escolher o Voo,200,OK,Usuários Carga 1-78,text,true,,6719,267,191,191,https://www.blazedemo.com/purchase.php,269,0,0
1686050353734,275,Escolher Origem e Destino,200,OK,Usuários Carga 1-211,text,true,,7245,214,188,188,https://www.blazedemo.com/reserve.php,258,0,0
1686050353715,294,Escolher Origem e Destino,200,OK,Usuários Carga 1-135,text,true,,7245,214,188,188,https://www.blazedemo.com/reserve.php,274,0,0
1686050353698,326,Acessar Site,200,OK,Usuários Carga 1-174,text,true,,4757,119,186,186,https://www.blazedemo.com/,315,0,0
1686050353709,321,Acessar Site,200,OK,Usuários Carga 1-120,text,true,,4757,119,185,185,https://www.blazedemo.com/,310,0,0
1686050352310,1734,Confirmar Reserva,200,OK,Usuários Carga 1-173,text,true,,5780,376,184,184,https://www.blazedemo.com/confirmation.php,1722,0,0
1686050353703,351,Acessar Site,200,OK,Usuários Carga 1-34,text,true,,4757,119,183,183,https://www.blazedemo.com/,339,0,0
1686050353705,351,Acessar Site,200,OK,Usuários Carga 1-37,text,true,,4757,119,182,182,https://www.blazedemo.com/,339,0,0
1686050353726,345,Confirmar Reserva,200,OK,Usuários Carga 1-243,text,true,,5780,376,181,181,https://www.blazedemo.com/confirmation.php,333,0,0
1686050353733,340,Confirmar Reserva,200,OK,Usuários Carga 1-184,text,true,,5780,376,180,180,https://www.blazedemo.com/confirmation.php,328,0,0
1686050353419,654,Escolher Origem e Destino,200,OK,Usuários Carga 1-83,text,true,,7245,214,180,180,https://www.blazedemo.com/reserve.php,635,0,0
1686050353731,343,Escolher o Voo,200,OK,Usuários Carga 1-113,text,true,,6719,267,178,178,https://www.blazedemo.com/purchase.php,330,0,0
1686050353594,480,Acessar Site,200,OK,Usuários Carga 1-10,text,true,,4757,119,178,178,https://www.blazedemo.com/,469,0,0
1686050351871,2214,Escolher o Voo,200,OK,Usuários Carga 1-85,text,false,"The operation lasted too long: It took 2.214 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,176,176,https://www.blazedemo.com/purchase.php,2202,0,0
1686050351169,2923,Escolher Origem e Destino,200,OK,Usuários Carga 1-155,text,false,"The operation lasted too long: It took 2.923 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,175,175,https://www.blazedemo.com/reserve.php,2904,0,0
1686050350545,3554,Acessar Site,200,OK,Usuários Carga 1-154,text,false,"The operation lasted too long: It took 3.554 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,174,174,https://www.blazedemo.com/,3542,0,159
1686050353703,400,Confirmar Reserva,200,OK,Usuários Carga 1-114,text,true,,5780,376,173,173,https://www.blazedemo.com/confirmation.php,389,0,0
1686050353734,377,Escolher o Voo,200,OK,Usuários Carga 1-230,text,true,,6719,267,172,172,https://www.blazedemo.com/purchase.php,358,0,0
1686050352310,1820,Acessar Site,200,OK,Usuários Carga 1-182,text,true,,4757,119,171,171,https://www.blazedemo.com/,1806,0,0
1686050353620,525,Escolher Origem e Destino,200,OK,Usuários Carga 1-136,text,true,,7245,214,170,170,https://www.blazedemo.com/reserve.php,506,0,0
1686050353647,507,Escolher o Voo,200,OK,Usuários Carga 1-232,text,true,,6719,267,169,169,https://www.blazedemo.com/purchase.php,494,0,0
1686050353701,461,Escolher o Voo,200,OK,Usuários Carga 1-213,text,true,,6719,267,168,168,https://www.blazedemo.com/purchase.php,451,0,0
1686050351903,2273,Escolher Origem e Destino,200,OK,Usuários Carga 1-227,text,false,"The operation lasted too long: It took 2.273 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,167,167,https://www.blazedemo.com/reserve.php,2253,0,0
1686050351210,2994,Escolher Origem e Destino,200,OK,Usuários Carga 1-21,text,false,"The operation lasted too long: It took 2.994 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,166,166,https://www.blazedemo.com/reserve.php,2976,0,0
1686050351281,3039,Escolher Origem e Destino,200,OK,Usuários Carga 1-27,text,false,"The operation lasted too long: It took 3.039 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,165,165,https://www.blazedemo.com/reserve.php,3018,0,0
1686050351567,2732,Escolher Origem e Destino,200,OK,Usuários Carga 1-196,text,false,"The operation lasted too long: It took 2.732 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,165,165,https://www.blazedemo.com/reserve.php,2712,0,0
1686050351456,2883,Escolher o Voo,200,OK,Usuários Carga 1-137,text,false,"The operation lasted too long: It took 2.883 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,163,163,https://www.blazedemo.com/purchase.php,2870,0,0
1686050351453,2896,Escolher Origem e Destino,200,OK,Usuários Carga 1-63,text,false,"The operation lasted too long: It took 2.896 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,162,162,https://www.blazedemo.com/reserve.php,2877,0,0
1686050351987,2371,Escolher Origem e Destino,200,OK,Usuários Carga 1-88,text,false,"The operation lasted too long: It took 2.371 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,161,161,https://www.blazedemo.com/reserve.php,2352,0,0
1686050351990,2451,Confirmar Reserva,200,OK,Usuários Carga 1-168,text,false,"The operation lasted too long: It took 2.451 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,160,160,https://www.blazedemo.com/confirmation.php,2439,0,0
1686050352430,2058,Confirmar Reserva,200,OK,Usuários Carga 1-97,text,false,"The operation lasted too long: It took 2.058 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,159,159,https://www.blazedemo.com/confirmation.php,2046,0,0
1686050352001,2532,Escolher o Voo,200,OK,Usuários Carga 1-193,text,false,"The operation lasted too long: It took 2.532 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,158,158,https://www.blazedemo.com/purchase.php,2520,0,0
1686050352454,2133,Escolher o Voo,200,OK,Usuários Carga 1-49,text,false,"The operation lasted too long: It took 2.133 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,157,157,https://www.blazedemo.com/purchase.php,2121,0,0
1686050352005,2622,Confirmar Reserva,200,OK,Usuários Carga 1-126,text,false,"The operation lasted too long: It took 2.622 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,156,156,https://www.blazedemo.com/confirmation.php,2610,0,0
1686050352043,2634,Escolher o Voo,200,OK,Usuários Carga 1-192,text,false,"The operation lasted too long: It took 2.634 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,155,155,https://www.blazedemo.com/purchase.php,2623,0,0
1686050352462,2215,Confirmar Reserva,200,OK,Usuários Carga 1-205,text,false,"The operation lasted too long: It took 2.215 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,155,155,https://www.blazedemo.com/confirmation.php,2204,0,0
1686050352107,2632,Escolher Origem e Destino,200,OK,Usuários Carga 1-247,text,false,"The operation lasted too long: It took 2.632 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,153,153,https://www.blazedemo.com/reserve.php,2615,0,0
1686050351720,3030,Escolher Origem e Destino,200,OK,Usuários Carga 1-152,text,false,"The operation lasted too long: It took 3.030 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,152,152,https://www.blazedemo.com/reserve.php,3010,0,0
1686050352108,2662,Confirmar Reserva,200,OK,Usuários Carga 1-46,text,false,"The operation lasted too long: It took 2.662 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,151,151,https://www.blazedemo.com/confirmation.php,2651,0,0
1686050352572,2208,Escolher o Voo,200,OK,Usuários Carga 1-36,text,false,"The operation lasted too long: It took 2.208 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,150,150,https://www.blazedemo.com/purchase.php,2195,0,0
1686050352606,2263,Escolher o Voo,200,OK,Usuários Carga 1-246,text,false,"The operation lasted too long: It took 2.263 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,149,149,https://www.blazedemo.com/purchase.php,2252,0,0
1686050352310,2569,Escolher Origem e Destino,200,OK,Usuários Carga 1-98,text,false,"The operation lasted too long: It took 2.569 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,148,148,https://www.blazedemo.com/reserve.php,2549,0,0
1686050351312,3571,Acessar Site,200,OK,Usuários Carga 1-218,text,false,"The operation lasted too long: It took 3.571 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,147,147,https://www.blazedemo.com/,3559,0,152
1686050352310,2611,Escolher Origem e Destino,200,OK,Usuários Carga 1-209,text,false,"The operation lasted too long: It took 2.611 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,146,146,https://www.blazedemo.com/reserve.php,2591,0,0
1686050351723,3209,Confirmar Reserva,200,OK,Usuários Carga 1-162,text,false,"The operation lasted too long: It took 3.209 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,145,145,https://www.blazedemo.com/confirmation.php,3197,0,0
1686050351611,3369,Confirmar Reserva,200,OK,Usuários Carga 1-100,text,false,"The operation lasted too long: It took 3.369 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,144,144,https://www.blazedemo.com/confirmation.php,3357,0,0
1686050351696,3302,Acessar Site,200,OK,Usuários Carga 1-250,text,false,"The operation lasted too long: It took 3.302 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,143,143,https://www.blazedemo.com/,3290,0,154
1686050352412,2598,Escolher o Voo,200,OK,Usuários Carga 1-68,text,false,"The operation lasted too long: It took 2.598 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,142,142,https://www.blazedemo.com/purchase.php,2586,0,0
1686050352615,2430,Escolher o Voo,200,OK,Usuários Carga 1-33,text,false,"The operation lasted too long: It took 2.430 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,141,141,https://www.blazedemo.com/purchase.php,2418,0,0
1686050353050,2015,Confirmar Reserva,200,OK,Usuários Carga 1-150,text,false,"The operation lasted too long: It took 2.015 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,140,140,https://www.blazedemo.com/confirmation.php,2003,0,0
1686050352434,2687,Confirmar Reserva,200,OK,Usuários Carga 1-71,text,false,"The operation lasted too long: It took 2.687 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,139,139,https://www.blazedemo.com/confirmation.php,2676,0,0
1686050352662,2483,Escolher o Voo,200,OK,Usuários Carga 1-7,text,false,"The operation lasted too long: It took 2.483 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,138,138,https://www.blazedemo.com/purchase.php,2471,0,0
1686050352450,2716,Confirmar Reserva,200,OK,Usuários Carga 1-105,text,false,"The operation lasted too long: It took 2.716 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,137,137,https://www.blazedemo.com/confirmation.php,2711,0,0
1686050351928,3273,Escolher Origem e Destino,200,OK,Usuários Carga 1-228,text,false,"The operation lasted too long: It took 3.273 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,136,136,https://www.blazedemo.com/reserve.php,3253,0,0
1686050351881,3339,Acessar Site,200,OK,Usuários Carga 1-104,text,false,"The operation lasted too long: It took 3.339 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,135,135,https://www.blazedemo.com/,3329,0,0
1686050351517,3715,Escolher o Voo,200,OK,Usuários Carga 1-107,text,false,"The operation lasted too long: It took 3.715 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,134,134,https://www.blazedemo.com/purchase.php,3703,0,0
1686050352679,2561,Confirmar Reserva,200,OK,Usuários Carga 1-60,text,false,"The operation lasted too long: It took 2.561 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,133,133,https://www.blazedemo.com/confirmation.php,2549,0,0
1686050352501,2760,Confirmar Reserva,200,OK,Usuários Carga 1-225,text,false,"The operation lasted too long: It took 2.760 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,132,132,https://www.blazedemo.com/confirmation.php,2748,0,0
1686050351863,3410,Confirmar Reserva,200,OK,Usuários Carga 1-171,text,false,"The operation lasted too long: It took 3.410 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,131,131,https://www.blazedemo.com/confirmation.php,3398,0,0
1686050352540,2766,Escolher Origem e Destino,200,OK,Usuários Carga 1-125,text,false,"The operation lasted too long: It took 2.766 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,130,130,https://www.blazedemo.com/reserve.php,2746,0,0
1686050352791,2546,Escolher Origem e Destino,200,OK,Usuários Carga 1-161,text,false,"The operation lasted too long: It took 2.546 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,129,129,https://www.blazedemo.com/reserve.php,2527,0,0
1686050351784,3548,Escolher o Voo,200,OK,Usuários Carga 1-181,text,false,"The operation lasted too long: It took 3.548 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,129,129,https://www.blazedemo.com/purchase.php,3536,0,0
1686050352590,2767,Escolher o Voo,200,OK,Usuários Carga 1-11,text,false,"The operation lasted too long: It took 2.767 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,127,127,https://www.blazedemo.com/purchase.php,2755,0,0
1686050352658,2730,Acessar Site,200,OK,Usuários Carga 1-61,text,false,"The operation lasted too long: It took 2.730 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,126,126,https://www.blazedemo.com/,2720,0,0
1686050351933,3462,Escolher Origem e Destino,200,OK,Usuários Carga 1-74,text,false,"The operation lasted too long: It took 3.462 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,125,125,https://www.blazedemo.com/reserve.php,3443,0,0
1686050351793,3619,Confirmar Reserva,200,OK,Usuários Carga 1-4,text,false,"The operation lasted too long: It took 3.619 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,124,124,https://www.blazedemo.com/confirmation.php,3607,0,0
1686050352791,2634,Confirmar Reserva,200,OK,Usuários Carga 1-222,text,false,"The operation lasted too long: It took 2.634 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,123,123,https://www.blazedemo.com/confirmation.php,2621,0,0
1686050352791,2720,Escolher o Voo,200,OK,Usuários Carga 1-110,text,false,"The operation lasted too long: It took 2.720 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,122,122,https://www.blazedemo.com/purchase.php,2708,0,0
1686050351614,3918,Escolher o Voo,200,OK,Usuários Carga 1-28,text,false,"The operation lasted too long: It took 3.918 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,121,121,https://www.blazedemo.com/purchase.php,3902,0,0
1686050352760,2803,Acessar Site,200,OK,Usuários Carga 1-148,text,false,"The operation lasted too long: It took 2.803 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,120,120,https://www.blazedemo.com/,2788,0,0
1686050351451,4115,Acessar Site,200,OK,Usuários Carga 1-101,text,false,"The operation lasted too long: It took 4.115 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,119,119,https://www.blazedemo.com/,4103,0,0
1686050352795,2817,Acessar Site,200,OK,Usuários Carga 1-12,text,false,"The operation lasted too long: It took 2.817 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,118,118,https://www.blazedemo.com/,2805,0,0
1686050352908,2753,Escolher Origem e Destino,200,OK,Usuários Carga 1-99,text,false,"The operation lasted too long: It took 2.753 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,117,117,https://www.blazedemo.com/reserve.php,2733,0,0
1686050351849,3825,Escolher o Voo,200,OK,Usuários Carga 1-91,text,false,"The operation lasted too long: It took 3.825 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,116,116,https://www.blazedemo.com/purchase.php,3812,0,0
1686050352023,3655,Escolher o Voo,200,OK,Usuários Carga 1-186,text,false,"The operation lasted too long: It took 3.655 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,115,115,https://www.blazedemo.com/purchase.php,3642,0,0
1686050352904,2776,Acessar Site,200,OK,Usuários Carga 1-217,text,false,"The operation lasted too long: It took 2.776 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,114,114,https://www.blazedemo.com/,2764,0,0
1686050352964,2791,Escolher Origem e Destino,200,OK,Usuários Carga 1-183,text,false,"The operation lasted too long: It took 2.791 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,113,113,https://www.blazedemo.com/reserve.php,2771,0,0
1686050352862,2912,Escolher o Voo,200,OK,Usuários Carga 1-121,text,false,"The operation lasted too long: It took 2.912 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,112,112,https://www.blazedemo.com/purchase.php,2900,0,0
1686050352964,2817,Escolher o Voo,200,OK,Usuários Carga 1-145,text,false,"The operation lasted too long: It took 2.817 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,111,111,https://www.blazedemo.com/purchase.php,2804,0,0
1686050352014,3808,Escolher o Voo,200,OK,Usuários Carga 1-116,text,false,"The operation lasted too long: It took 3.808 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,110,110,https://www.blazedemo.com/purchase.php,3795,0,0
1686050352999,2849,Escolher Origem e Destino,200,OK,Usuários Carga 1-172,text,false,"The operation lasted too long: It took 2.849 milliseconds, but should not have lasted longer than 2.000 milliseconds.",7245,214,109,109,https://www.blazedemo.com/reserve.php,2830,0,0
1686050351617,4227,Confirmar Reserva,200,OK,Usuários Carga 1-6,text,false,"The operation lasted too long: It took 4.227 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,109,109,https://www.blazedemo.com/confirmation.php,4216,0,0
1686050351980,3874,Escolher o Voo,200,OK,Usuários Carga 1-197,text,false,"The operation lasted too long: It took 3.874 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,107,107,https://www.blazedemo.com/purchase.php,3861,0,0
1686050351672,4210,Confirmar Reserva,200,OK,Usuários Carga 1-122,text,false,"The operation lasted too long: It took 4.210 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,106,106,https://www.blazedemo.com/confirmation.php,4198,0,0
1686050352924,2971,Acessar Site,200,OK,Usuários Carga 1-94,text,false,"The operation lasted too long: It took 2.971 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,105,105,https://www.blazedemo.com/,2958,0,0
1686050351674,4228,Confirmar Reserva,200,OK,Usuários Carga 1-84,text,false,"The operation lasted too long: It took 4.228 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,104,104,https://www.blazedemo.com/confirmation.php,4215,0,0
1686050351928,3974,Acessar Site,200,OK,Usuários Carga 1-9,text,false,"The operation lasted too long: It took 3.974 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,104,104,https://www.blazedemo.com/,3961,0,0
1686050351971,3985,Escolher o Voo,200,OK,Usuários Carga 1-180,text,false,"The operation lasted too long: It took 3.985 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,102,102,https://www.blazedemo.com/purchase.php,3970,0,0
1686050352069,3897,Acessar Site,200,OK,Usuários Carga 1-15,text,false,"The operation lasted too long: It took 3.897 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,101,101,https://www.blazedemo.com/,3885,0,0
1686050352964,3006,Acessar Site,200,OK,Usuários Carga 1-23,text,false,"The operation lasted too long: It took 3.006 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,100,100,https://www.blazedemo.com/,2995,0,0
1686050352964,3037,Escolher o Voo,200,OK,Usuários Carga 1-175,text,false,"The operation lasted too long: It took 3.037 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,99,99,https://www.blazedemo.com/purchase.php,3025,0,0
1686050351454,4560,Escolher o Voo,200,OK,Usuários Carga 1-169,text,false,"The operation lasted too long: It took 4.560 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,98,98,https://www.blazedemo.com/purchase.php,4548,0,0
1686050351485,4542,Confirmar Reserva,200,OK,Usuários Carga 1-117,text,false,"The operation lasted too long: It took 4.542 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,97,97,https://www.blazedemo.com/confirmation.php,4529,0,0
1686050353084,2948,Escolher o Voo,200,OK,Usuários Carga 1-178,text,false,"The operation lasted too long: It took 2.948 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,96,96,https://www.blazedemo.com/purchase.php,2935,0,0
1686050351983,4077,Acessar Site,200,OK,Usuários Carga 1-43,text,false,"The operation lasted too long: It took 4.077 milliseconds, but should not have lasted longer than 2.000 milliseconds.",4757,119,95,95,https://www.blazedemo.com/,4066,0,0
1686050353197,2877,Confirmar Reserva,200,OK,Usuários Carga 1-157,text,false,"The operation lasted too long: It took 2.877 milliseconds, but should not have lasted longer than 2.000 milliseconds.",5780,376,94,94,https://www.blazedemo.com/confirmation.php,2865,0,0
1686050353035,3064,Escolher o Voo,200,OK,Usuários Carga 1-147,text,false,"The operation lasted too long: It took 3.064 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,93,93,https://www.blazedemo.com/purchase.php,3039,0,0
1686050353118,2981,Escolher o Voo,200,OK,Usuários Carga 1-108,text,false,"The operation lasted too long: It took 2.981 milliseconds, but should not have lasted longer than 2.000 milliseconds.",6719,267,93,93,https://www.blazedemo.com/purchase.php,2962,0,0
